timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,
1.65546E+12,1003,addProductToCart,200,OK,Workers 1-67,text,TRUE,,3231,831,150,184,http://localhost/addToCart,1003,0,0,,,
1.65546E+12,289,addProductToCart,200,OK,Workers 1-139,text,TRUE,,3230,816,150,184,http://localhost/addToCart,289,0,0,,,
1.65546E+12,2060,Login,200,OK,Workers 1-21,text,TRUE,,3192,815,150,179,http://localhost/login,2060,0,1,,,
1.65546E+12,583,addProductToCart,200,OK,Workers 1-29,text,TRUE,,3230,846,150,179,http://localhost/addToCart,583,0,1,,,
1.65546E+12,1148,addProductToCart,200,OK,Workers 1-71,text,TRUE,,3230,846,150,178,http://localhost/addToCart,1148,0,0,,,
1.65546E+12,1080,addProductToCart,200,OK,Workers 1-24,text,TRUE,,3231,796,150,178,http://localhost/addToCart,1080,0,1,,,
1.65546E+12,1027,addProductToCart,200,OK,Workers 1-148,text,TRUE,,3231,796,150,178,http://localhost/addToCart,1027,0,1,,,
1.65546E+12,997,addProductToCart,200,OK,Workers 1-47,text,TRUE,,3231,846,150,178,http://localhost/addToCart,997,0,1,,,
1.65546E+12,1074,addProductToCart,200,OK,Workers 1-123,text,TRUE,,3230,831,150,178,http://localhost/addToCart,1074,0,1,,,
1.65546E+12,1061,addProductToCart,200,OK,Workers 1-138,text,TRUE,,3229,811,150,178,http://localhost/addToCart,1061,0,1,,,
1.65546E+12,704,addProductToCart,200,OK,Workers 1-130,text,TRUE,,3231,846,150,178,http://localhost/addToCart,704,0,0,,,
1.65546E+12,1056,addProductToCart,200,OK,Workers 1-146,text,TRUE,,3232,846,150,177,http://localhost/addToCart,1056,0,1,,,
1.65546E+12,493,addProductToCart,200,OK,Workers 1-49,text,TRUE,,3231,806,150,176,http://localhost/addToCart,493,0,1,,,
1.65546E+12,1694,Login,200,OK,Workers 1-101,text,TRUE,,3194,826,150,176,http://localhost/login,1694,0,1,,,
1.65546E+12,480,addProductToCart,200,OK,Workers 1-53,text,TRUE,,3232,826,150,176,http://localhost/addToCart,480,0,1,,,
1.65546E+12,1274,addProductToCart,200,OK,Workers 1-93,text,TRUE,,3231,796,150,176,http://localhost/addToCart,1274,0,0,,,
1.65546E+12,1183,addProductToCart,200,OK,Workers 1-52,text,TRUE,,3230,846,150,172,http://localhost/addToCart,1183,0,0,,,
1.65546E+12,1291,addProductToCart,200,OK,Workers 1-115,text,TRUE,,3230,821,150,170,http://localhost/addToCart,1291,0,1,,,
1.65546E+12,1714,addProductToCart,200,OK,Workers 1-44,text,TRUE,,3232,831,150,170,http://localhost/addToCart,1714,0,0,,,
1.65546E+12,1207,addProductToCart,200,OK,Workers 1-76,text,TRUE,,3231,831,150,168,http://localhost/addToCart,1207,0,1,,,
1.65546E+12,1327,addProductToCart,200,OK,Workers 1-45,text,TRUE,,3231,831,150,153,http://localhost/addToCart,1327,0,1,,,
1.65546E+12,1274,addProductToCart,200,OK,Workers 1-135,text,TRUE,,3231,801,150,151,http://localhost/addToCart,1274,0,0,,,
1.65546E+12,1859,addProductToCart,200,OK,Workers 1-87,text,TRUE,,3230,796,150,151,http://localhost/addToCart,1859,0,0,,,
1.65546E+12,1318,addProductToCart,200,OK,Workers 1-129,text,TRUE,,3232,836,150,151,http://localhost/addToCart,1318,0,0,,,
1.65546E+12,1411,addProductToCart,200,OK,Workers 1-22,text,TRUE,,3231,826,150,151,http://localhost/addToCart,1411,0,0,,,
1.65546E+12,1279,addProductToCart,200,OK,Workers 1-120,text,TRUE,,3231,801,150,151,http://localhost/addToCart,1279,0,0,,,
1.65546E+12,1694,addProductToCart,200,OK,Workers 1-23,text,TRUE,,3230,796,150,151,http://localhost/addToCart,1694,0,0,,,
1.65546E+12,2421,Login,200,OK,Workers 1-17,text,TRUE,,3192,785,150,151,http://localhost/login,2420,0,0,,,
1.65546E+12,1458,addProductToCart,200,OK,Workers 1-48,text,TRUE,,3231,836,150,150,http://localhost/addToCart,1458,0,1,,,
1.65546E+12,1699,Login,200,OK,Workers 1-124,text,TRUE,,3195,826,150,150,http://localhost/login,1699,0,0,,,
1.65546E+12,1376,addProductToCart,200,OK,Workers 1-6,text,TRUE,,3232,830,150,150,http://localhost/addToCart,1376,0,1,,,
1.65546E+12,1338,addProductToCart,200,OK,Workers 1-19,text,TRUE,,3231,811,150,150,http://localhost/addToCart,1338,0,0,,,
1.65546E+12,10,addProductToCart,200,OK,Workers 1-17,text,TRUE,,3232,826,150,150,http://localhost/addToCart,10,0,0,,,
1.65546E+12,2290,Login,200,OK,Workers 1-40,text,TRUE,,3194,795,150,150,http://localhost/login,2290,0,0,,,
1.65546E+12,1445,addProductToCart,200,OK,Workers 1-18,text,TRUE,,3231,826,150,150,http://localhost/addToCart,1445,0,0,,,
1.65546E+12,1349,addProductToCart,200,OK,Workers 1-122,text,TRUE,,3231,836,150,150,http://localhost/addToCart,1349,0,1,,,
1.65546E+12,1070,addProductToCart,200,OK,Workers 1-92,text,TRUE,,3231,831,150,150,http://localhost/addToCart,1070,0,1,,,
1.65546E+12,1030,addProductToCart,200,OK,Workers 1-116,text,TRUE,,3231,811,150,150,http://localhost/addToCart,1030,0,1,,,
1.65546E+12,1261,addProductToCart,200,OK,Workers 1-150,text,TRUE,,3232,831,150,150,http://localhost/addToCart,1261,0,0,,,
1.65546E+12,1081,addProductToCart,200,OK,Workers 1-113,text,TRUE,,3231,836,150,150,http://localhost/addToCart,1081,0,1,,,
1.65546E+12,979,addProductToCart,200,OK,Workers 1-147,text,TRUE,,3231,846,150,150,http://localhost/addToCart,979,0,1,,,
1.65546E+12,2519,Login,200,OK,Workers 1-11,text,TRUE,,3194,805,150,150,http://localhost/login,2519,0,0,,,
1.65546E+12,1340,addProductToCart,200,OK,Workers 1-104,text,TRUE,,3229,795,150,150,http://localhost/addToCart,1340,0,0,,,
1.65546E+12,2358,Login,200,OK,Workers 1-35,text,TRUE,,3192,800,150,150,http://localhost/login,2358,0,1,,,
1.65546E+12,1917,Login,200,OK,Workers 1-98,text,TRUE,,3194,810,150,150,http://localhost/login,1917,0,1,,,
1.65546E+12,1518,addProductToCart,200,OK,Workers 1-78,text,TRUE,,3232,841,150,150,http://localhost/addToCart,1518,0,1,,,
1.65546E+12,929,addProductToCart,200,OK,Workers 1-72,text,TRUE,,3230,821,150,150,http://localhost/addToCart,929,0,1,,,
1.65546E+12,1340,addProductToCart,200,OK,Workers 1-103,text,TRUE,,3231,830,150,150,http://localhost/addToCart,1340,0,0,,,
1.65546E+12,1653,Login,200,OK,Workers 1-137,text,TRUE,,3194,806,150,150,http://localhost/login,1653,0,0,,,
1.65546E+12,1385,addProductToCart,200,OK,Workers 1-127,text,TRUE,,3230,806,150,150,http://localhost/addToCart,1385,0,0,,,
1.65546E+12,1531,addProductToCart,200,OK,Workers 1-27,text,TRUE,,3230,826,150,150,http://localhost/addToCart,1531,0,0,,,
1.65546E+12,208,addProductToCart,200,OK,Workers 1-101,text,TRUE,,3232,835,150,150,http://localhost/addToCart,208,0,0,,,
1.65546E+12,1423,addProductToCart,200,OK,Workers 1-37,text,TRUE,,3231,826,150,150,http://localhost/addToCart,1423,0,1,,,
1.65546E+12,1294,addProductToCart,200,OK,Workers 1-134,text,TRUE,,3231,801,150,150,http://localhost/addToCart,1294,0,1,,,
1.65546E+12,1414,addProductToCart,200,OK,Workers 1-80,text,TRUE,,3230,836,150,150,http://localhost/addToCart,1414,0,0,,,
1.65546E+12,15,addProductToCart,200,OK,Workers 1-98,text,TRUE,,3232,796,150,150,http://localhost/addToCart,15,0,1,,,
1.65546E+12,1120,addProductToCart,200,OK,Workers 1-106,text,TRUE,,3231,820,150,150,http://localhost/addToCart,1120,0,0,,,
1.65546E+12,1397,addProductToCart,200,OK,Workers 1-5,text,TRUE,,3231,815,150,150,http://localhost/addToCart,1397,0,1,,,
1.65546E+12,1373,addProductToCart,200,OK,Workers 1-136,text,TRUE,,3230,831,150,150,http://localhost/addToCart,1373,0,1,,,
1.65546E+12,1487,addProductToCart,200,OK,Workers 1-68,text,TRUE,,3231,836,150,150,http://localhost/addToCart,1487,0,1,,,
1.65546E+12,1638,addProductToCart,200,OK,Workers 1-54,text,TRUE,,3231,806,150,150,http://localhost/addToCart,1638,0,1,,,
1.65546E+12,1197,addProductToCart,200,OK,Workers 1-51,text,TRUE,,3232,796,150,150,http://localhost/addToCart,1197,0,0,,,
1.65546E+12,1637,addProductToCart,200,OK,Workers 1-41,text,TRUE,,3231,816,150,150,http://localhost/addToCart,1637,0,1,,,
1.65546E+12,129,addProductToCart,200,OK,Workers 1-137,text,TRUE,,3231,796,150,150,http://localhost/addToCart,129,0,1,,,
1.65546E+12,887,addProductToCart,200,OK,Workers 1-57,text,TRUE,,3232,801,150,150,http://localhost/addToCart,887,0,1,,,
1.65546E+12,1558,addProductToCart,200,OK,Workers 1-96,text,TRUE,,3230,816,150,150,http://localhost/addToCart,1558,0,1,,,
1.65546E+12,1553,addProductToCart,200,OK,Workers 1-112,text,TRUE,,3231,821,150,150,http://localhost/addToCart,1553,0,1,,,
1.65546E+12,218,addProductToCart,200,OK,Workers 1-35,text,TRUE,,3232,836,150,150,http://localhost/addToCart,218,0,1,,,
1.65546E+12,225,addProductToCart,200,OK,Workers 1-11,text,TRUE,,3231,841,150,150,http://localhost/addToCart,225,0,1,,,
1.65546E+12,1283,addProductToCart,200,OK,Workers 1-131,text,TRUE,,3232,806,150,150,http://localhost/addToCart,1283,0,1,,,
1.65546E+12,254,addProductToCart,200,OK,Workers 1-124,text,TRUE,,3232,821,150,150,http://localhost/addToCart,254,0,1,,,
1.65546E+12,1141,addProductToCart,200,OK,Workers 1-132,text,TRUE,,3230,811,150,150,http://localhost/addToCart,1141,0,1,,,
1.65546E+12,545,Purchase Items,200,OK,Workers 1-71,text,TRUE,,3602,1975,150,150,http://localhost/purchaseCart,545,0,1,,,
1.65546E+12,269,addProductToCart,200,OK,Workers 1-40,text,TRUE,,3229,816,150,150,http://localhost/addToCart,269,0,0,,,
1.65546E+12,1268,addProductToCart,200,OK,Workers 1-141,text,TRUE,,3231,826,150,150,http://localhost/addToCart,1268,0,0,,,
1.65546E+12,1628,addProductToCart,200,OK,Workers 1-38,text,TRUE,,3231,806,150,150,http://localhost/addToCart,1628,0,0,,,
1.65546E+12,1661,addProductToCart,200,OK,Workers 1-26,text,TRUE,,3231,826,150,150,http://localhost/addToCart,1661,0,1,,,
1.65546E+12,1711,addProductToCart,200,OK,Workers 1-9,text,TRUE,,3231,815,150,150,http://localhost/addToCart,1711,0,1,,,
1.65546E+12,646,addProductToCart,200,OK,Workers 1-21,text,TRUE,,3230,841,150,150,http://localhost/addToCart,646,0,1,,,
1.65546E+12,1440,addProductToCart,200,OK,Workers 1-144,text,TRUE,,3231,831,150,150,http://localhost/addToCart,1440,0,0,,,
1.65546E+12,1335,addProductToCart,200,OK,Workers 1-86,text,TRUE,,3232,841,150,150,http://localhost/addToCart,1335,0,1,,,
1.65546E+12,1488,addProductToCart,200,OK,Workers 1-149,text,TRUE,,3231,816,150,150,http://localhost/addToCart,1488,0,1,,,
1.65546E+12,1984,addProductToCart,200,OK,Workers 1-28,text,TRUE,,3230,836,150,150,http://localhost/addToCart,1984,0,1,,,
1.65546E+12,55,logout,200,OK,Workers 1-71,text,TRUE,,2377,470,150,150,http://localhost/logout,55,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-71,text,TRUE,,480,0,150,150,null,0,0,0,,,
1.65546E+12,2215,Login,200,OK,Workers 1-97,text,TRUE,,3194,830,149,149,http://localhost/login,2215,0,1,,,
1.65546E+12,1554,Purchase Items,200,OK,Workers 1-99,text,TRUE,,3602,1951,149,149,http://localhost/purchaseCart,1554,0,0,,,
1.65546E+12,10,logout,200,OK,Workers 1-99,text,TRUE,,2377,461,149,149,http://localhost/logout,10,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-99,text,TRUE,,480,0,149,149,null,0,0,0,,,
1.65546E+12,16,addProductToCart,200,OK,Workers 1-97,text,TRUE,,3232,841,148,148,http://localhost/addToCart,16,0,0,,,
1.65546E+12,1794,Purchase Items,200,OK,Workers 1-91,text,TRUE,,3601,1999,148,148,http://localhost/purchaseCart,1794,0,1,,,
1.65546E+12,1922,Purchase Items,200,OK,Workers 1-79,text,TRUE,,3601,2059,148,148,http://localhost/purchaseCart,1922,0,1,,,
1.65546E+12,1636,Purchase Items,200,OK,Workers 1-31,text,TRUE,,3601,2059,148,148,http://localhost/purchaseCart,1636,0,1,,,
1.65546E+12,1902,Purchase Items,200,OK,Workers 1-74,text,TRUE,,3601,2071,148,148,http://localhost/purchaseCart,1902,0,0,,,
1.65546E+12,1629,Purchase Items,200,OK,Workers 1-30,text,TRUE,,3601,1987,148,148,http://localhost/purchaseCart,1629,0,0,,,
1.65546E+12,1417,Purchase Items,200,OK,Workers 1-119,text,TRUE,,3601,1963,148,148,http://localhost/purchaseCart,1417,0,1,,,
1.65546E+12,1429,Purchase Items,200,OK,Workers 1-32,text,TRUE,,3601,2071,148,148,http://localhost/purchaseCart,1429,0,1,,,
1.65546E+12,1747,Purchase Items,200,OK,Workers 1-110,text,TRUE,,3602,2035,148,148,http://localhost/purchaseCart,1747,0,0,,,
1.65546E+12,31,logout,200,OK,Workers 1-91,text,TRUE,,2376,455,148,148,http://localhost/logout,30,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-91,text,TRUE,,480,0,148,148,null,0,0,0,,,
1.65546E+12,28,logout,200,OK,Workers 1-79,text,TRUE,,2376,455,147,147,http://localhost/logout,28,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-79,text,TRUE,,480,0,147,147,null,0,0,0,,,
1.65546E+12,31,logout,200,OK,Workers 1-31,text,TRUE,,2376,467,146,146,http://localhost/logout,31,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-31,text,TRUE,,480,0,146,146,null,0,0,0,,,
1.65546E+12,33,logout,200,OK,Workers 1-30,text,TRUE,,2377,470,145,145,http://localhost/logout,33,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-30,text,TRUE,,480,0,145,145,null,0,0,0,,,
1.65546E+12,38,logout,200,OK,Workers 1-74,text,TRUE,,2377,476,144,144,http://localhost/logout,38,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-74,text,TRUE,,480,0,144,144,null,0,0,0,,,
1.65546E+12,34,logout,200,OK,Workers 1-119,text,TRUE,,2377,470,143,143,http://localhost/logout,34,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-119,text,TRUE,,482,0,143,143,null,0,0,0,,,
1.65546E+12,1603,Purchase Items,200,OK,Workers 1-126,text,TRUE,,3600,2071,142,142,http://localhost/purchaseCart,1603,0,1,,,
1.65546E+12,52,logout,200,OK,Workers 1-110,text,TRUE,,2378,464,142,142,http://localhost/logout,52,0,0,,,
1.65546E+12,1625,Purchase Items,200,OK,Workers 1-125,text,TRUE,,3601,2059,142,142,http://localhost/purchaseCart,1625,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-110,text,TRUE,,481,0,142,142,null,0,0,0,,,
1.65546E+12,1794,Purchase Items,200,OK,Workers 1-65,text,TRUE,,3602,1999,141,141,http://localhost/purchaseCart,1794,0,1,,,
1.65546E+12,1857,Purchase Items,200,OK,Workers 1-73,text,TRUE,,3602,2035,141,141,http://localhost/purchaseCart,1856,0,0,,,
1.65546E+12,1766,Purchase Items,200,OK,Workers 1-3,text,TRUE,,3601,1975,141,141,http://localhost/purchaseCart,1766,0,1,,,
1.65546E+12,1885,Purchase Items,200,OK,Workers 1-4,text,TRUE,,3601,1951,141,141,http://localhost/purchaseCart,1885,0,0,,,
1.65546E+12,7,logout,200,OK,Workers 1-65,text,TRUE,,2377,473,141,141,http://localhost/logout,7,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-65,text,TRUE,,480,0,141,141,null,0,0,0,,,
1.65546E+12,5,logout,200,OK,Workers 1-73,text,TRUE,,2375,461,141,141,http://localhost/logout,5,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-73,text,TRUE,,480,0,140,140,null,0,0,0,,,
1.65546E+12,42,logout,200,OK,Workers 1-126,text,TRUE,,2376,473,139,139,http://localhost/logout,42,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-126,text,TRUE,,482,0,139,139,null,0,0,0,,,
1.65546E+12,1648,Purchase Items,200,OK,Workers 1-36,text,TRUE,,3602,2047,138,138,http://localhost/purchaseCart,1648,0,1,,,
1.65546E+12,1644,Purchase Items,200,OK,Workers 1-77,text,TRUE,,3601,2011,138,138,http://localhost/purchaseCart,1644,0,1,,,
1.65546E+12,677,Purchase Items,200,OK,Workers 1-93,text,TRUE,,3602,2011,138,138,http://localhost/purchaseCart,677,0,1,,,
1.65546E+12,2042,Purchase Items,200,OK,Workers 1-63,text,TRUE,,3601,2023,138,138,http://localhost/purchaseCart,2042,0,1,,,
1.65546E+12,1483,Purchase Items,200,OK,Workers 1-145,text,TRUE,,3601,2059,138,138,http://localhost/purchaseCart,1483,0,1,,,
1.65546E+12,1409,Purchase Items,200,OK,Workers 1-82,text,TRUE,,3600,2071,138,138,http://localhost/purchaseCart,1409,0,1,,,
1.65546E+12,25,logout,200,OK,Workers 1-93,text,TRUE,,2377,464,138,138,http://localhost/logout,25,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-93,text,TRUE,,480,0,138,138,null,0,0,0,,,
1.65546E+12,1147,Purchase Items,200,OK,Workers 1-42,text,TRUE,,3600,2011,137,137,http://localhost/purchaseCart,1146,0,1,,,
1.65546E+12,26,logout,200,OK,Workers 1-82,text,TRUE,,2376,455,137,137,http://localhost/logout,26,0,1,,,
1.65546E+12,1506,Purchase Items,200,OK,Workers 1-83,text,TRUE,,3602,2059,137,137,http://localhost/purchaseCart,1506,0,1,,,
1.65546E+12,1,Debug Sampler,200,OK,Workers 1-82,text,TRUE,,480,0,137,137,null,0,0,0,,,
1.65546E+12,1729,Purchase Items,200,OK,Workers 1-88,text,TRUE,,3602,1951,136,136,http://localhost/purchaseCart,1729,0,0,,,
1.65546E+12,40,logout,200,OK,Workers 1-145,text,TRUE,,2377,449,136,136,http://localhost/logout,40,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-145,text,TRUE,,482,0,136,136,null,0,0,0,,,
1.65546E+12,52,logout,200,OK,Workers 1-77,text,TRUE,,2377,479,135,135,http://localhost/logout,52,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-77,text,TRUE,,480,0,135,135,null,0,0,0,,,
1.65546E+12,1167,Purchase Items,200,OK,Workers 1-121,text,TRUE,,3601,2011,134,134,http://localhost/purchaseCart,1167,0,1,,,
1.65546E+12,2018,Purchase Items,200,OK,Workers 1-8,text,TRUE,,3602,1987,134,134,http://localhost/purchaseCart,2018,0,1,,,
1.65546E+12,1880,Purchase Items,200,OK,Workers 1-55,text,TRUE,,3602,2011,134,134,http://localhost/purchaseCart,1880,0,1,,,
1.65546E+12,11,logout,200,OK,Workers 1-8,text,TRUE,,2377,464,134,134,http://localhost/logout,11,0,0,,,
1.65546E+12,20,logout,200,OK,Workers 1-83,text,TRUE,,2377,464,134,134,http://localhost/logout,20,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-8,text,TRUE,,477,0,134,134,null,0,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-83,text,TRUE,,480,0,134,134,null,0,0,0,,,
1.65546E+12,17,logout,200,OK,Workers 1-88,text,TRUE,,2377,449,132,132,http://localhost/logout,16,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-88,text,TRUE,,480,0,132,132,null,0,0,0,,,
1.65546E+12,19,logout,200,OK,Workers 1-121,text,TRUE,,2378,479,131,131,http://localhost/logout,19,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-121,text,TRUE,,482,0,131,131,null,0,0,0,,,
1.65546E+12,979,Purchase Items,200,OK,Workers 1-66,text,TRUE,,3602,1963,130,130,http://localhost/purchaseCart,979,0,1,,,
1.65546E+12,1901,Purchase Items,200,OK,Workers 1-107,text,TRUE,,3600,1987,130,130,http://localhost/purchaseCart,1901,0,1,,,
1.65546E+12,1307,Purchase Items,200,OK,Workers 1-84,text,TRUE,,3600,2071,130,130,http://localhost/purchaseCart,1307,0,0,,,
1.65546E+12,1201,Purchase Items,200,OK,Workers 1-64,text,TRUE,,3602,2059,130,130,http://localhost/purchaseCart,1201,0,0,,,
1.65546E+12,1189,Purchase Items,200,OK,Workers 1-16,text,TRUE,,3601,2011,130,130,http://localhost/purchaseCart,1189,0,1,,,
1.65546E+12,1996,Purchase Items,200,OK,Workers 1-62,text,TRUE,,3600,1975,130,130,http://localhost/purchaseCart,1996,0,1,,,
1.65546E+12,867,Purchase Items,200,OK,Workers 1-130,text,TRUE,,3601,1999,130,130,http://localhost/purchaseCart,867,0,1,,,
1.65546E+12,2065,Purchase Items,200,OK,Workers 1-95,text,TRUE,,3601,2023,130,130,http://localhost/purchaseCart,2065,0,1,,,
1.65546E+12,1630,Purchase Items,200,OK,Workers 1-100,text,TRUE,,3602,2035,130,130,http://localhost/purchaseCart,1630,0,0,,,
1.65546E+12,2150,Purchase Items,200,OK,Workers 1-58,text,TRUE,,3601,2059,130,130,http://localhost/purchaseCart,2150,0,0,,,
1.65546E+12,114,logout,200,OK,Workers 1-125,text,TRUE,,2378,449,130,130,http://localhost/logout,114,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-125,text,TRUE,,482,0,130,130,null,0,0,0,,,
1.65546E+12,1686,Purchase Items,200,OK,Workers 1-34,text,TRUE,,3600,2059,129,129,http://localhost/purchaseCart,1686,0,1,,,
1.65546E+12,1331,Purchase Items,200,OK,Workers 1-105,text,TRUE,,3600,1975,129,129,http://localhost/purchaseCart,1331,0,0,,,
1.65546E+12,16,logout,200,OK,Workers 1-62,text,TRUE,,2378,449,129,129,http://localhost/logout,16,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-62,text,TRUE,,480,0,129,129,null,0,0,0,,,
1.65546E+12,27,logout,200,OK,Workers 1-64,text,TRUE,,2376,470,128,128,http://localhost/logout,26,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-64,text,TRUE,,480,0,128,128,null,0,0,0,,,
1.65546E+12,1924,Purchase Items,200,OK,Workers 1-7,text,TRUE,,3601,2059,127,127,http://localhost/purchaseCart,1924,0,1,,,
1.65546E+12,30,logout,200,OK,Workers 1-107,text,TRUE,,2377,449,127,127,http://localhost/logout,30,0,0,,,
1.65546E+12,1,Debug Sampler,200,OK,Workers 1-107,text,TRUE,,481,0,127,127,null,0,0,0,,,
1.65546E+12,31,logout,200,OK,Workers 1-84,text,TRUE,,2378,458,126,126,http://localhost/logout,31,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-84,text,TRUE,,480,0,126,126,null,0,0,0,,,
1.65546E+12,35,logout,200,OK,Workers 1-66,text,TRUE,,2376,452,125,125,http://localhost/logout,35,0,1,,,
1.65546E+12,1221,Purchase Items,200,OK,Workers 1-114,text,TRUE,,3601,2023,125,125,http://localhost/purchaseCart,1221,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-66,text,TRUE,,480,0,125,125,null,0,0,0,,,
1.65546E+12,135,logout,200,OK,Workers 1-3,text,TRUE,,2377,473,124,124,http://localhost/logout,134,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-3,text,TRUE,,477,0,124,124,null,0,0,0,,,
1.65546E+12,32,logout,200,OK,Workers 1-16,text,TRUE,,2376,461,123,123,http://localhost/logout,32,0,0,,,
1.65546E+12,1,Debug Sampler,200,OK,Workers 1-16,text,TRUE,,480,0,123,123,null,0,0,0,,,
1.65546E+12,32,logout,200,OK,Workers 1-95,text,TRUE,,2377,449,122,122,http://localhost/logout,32,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-95,text,TRUE,,479,0,122,122,null,0,0,0,,,
1.65546E+12,20,logout,200,OK,Workers 1-114,text,TRUE,,2377,449,121,121,http://localhost/logout,20,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-114,text,TRUE,,482,0,121,121,null,0,0,0,,,
1.65546E+12,42,logout,200,OK,Workers 1-34,text,TRUE,,2377,458,120,120,http://localhost/logout,42,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-34,text,TRUE,,480,0,120,120,null,0,0,0,,,
1.65546E+12,52,logout,200,OK,Workers 1-58,text,TRUE,,2378,467,119,119,http://localhost/logout,52,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-58,text,TRUE,,480,0,119,119,null,0,0,0,,,
1.65546E+12,58,logout,200,OK,Workers 1-100,text,TRUE,,2378,464,118,118,http://localhost/logout,58,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-100,text,TRUE,,481,0,118,118,null,0,0,0,,,
1.65546E+12,1059,Purchase Items,200,OK,Workers 1-140,text,TRUE,,3602,2035,117,117,http://localhost/purchaseCart,1059,0,0,,,
1.65546E+12,2156,Purchase Items,200,OK,Workers 1-2,text,TRUE,,3602,1951,117,117,http://localhost/purchaseCart,2156,0,1,,,
1.65546E+12,7,logout,200,OK,Workers 1-140,text,TRUE,,2377,470,117,117,http://localhost/logout,7,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-140,text,TRUE,,482,0,117,117,null,0,0,0,,,
1.65546E+12,1909,Purchase Items,200,OK,Workers 1-15,text,TRUE,,3601,2023,116,116,http://localhost/purchaseCart,1909,0,1,,,
1.65546E+12,1064,Purchase Items,200,OK,Workers 1-50,text,TRUE,,3602,2059,116,116,http://localhost/purchaseCart,1064,0,0,,,
1.65546E+12,17,logout,200,OK,Workers 1-2,text,TRUE,,2378,455,116,116,http://localhost/logout,17,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-2,text,TRUE,,476,0,116,116,null,0,0,0,,,
1.65546E+12,7,logout,200,OK,Workers 1-50,text,TRUE,,2377,473,115,115,http://localhost/logout,7,0,0,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-50,text,TRUE,,480,0,115,115,null,0,0,0,,,
1.65546E+12,18,logout,200,OK,Workers 1-15,text,TRUE,,2377,476,114,114,http://localhost/logout,18,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-15,text,TRUE,,479,0,114,114,null,0,0,0,,,
1.65546E+12,1091,Purchase Items,200,OK,Workers 1-14,text,TRUE,,3601,2059,113,113,http://localhost/purchaseCart,1091,0,0,,,
1.65546E+12,7,logout,200,OK,Workers 1-14,text,TRUE,,2376,461,113,113,http://localhost/logout,7,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-14,text,TRUE,,480,0,113,113,null,0,0,0,,,
1.65546E+12,2343,Purchase Items,200,OK,Workers 1-89,text,TRUE,,3601,1963,112,112,http://localhost/purchaseCart,2343,0,0,,,
1.65546E+12,223,logout,200,OK,Workers 1-36,text,TRUE,,2377,449,112,112,http://localhost/logout,223,0,1,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-36,text,TRUE,,480,0,112,112,null,0,0,0,,,
1.65546E+12,1105,Purchase Items,200,OK,Workers 1-67,text,TRUE,,3600,2047,111,111,http://localhost/purchaseCart,1105,0,1,,,
